130.130310	32.427261	5
130.183685	32.432827	5
130.237122	32.438374	5
130.290527	32.443878	5
130.343933	32.449356	5
130.397400	32.454807	5
130.450806	32.460220	17
130.504272	32.465610	17
130.557739	32.470974	17
130.611206	32.476299	12
130.664673	32.481602	5
130.718170	32.486866	5
130.771667	32.492104	5
130.825165	32.497322	5
130.878662	32.502495	5
130.932190	32.507645	5
130.985718	32.512768	5
131.039246	32.517857	5
131.092804	32.522911	5
131.146362	32.527935	5
131.199921	32.532928	5
131.253479	32.537903	5
131.307068	32.542839	5
131.360657	32.547752	5
131.414246	32.552628	5
131.467834	32.557476	5
131.521423	32.562286	5
131.575073	32.567082	5
131.628662	32.571842	13
131.682312	32.576561	13
131.735962	32.581261	17
131.789581	32.585930	17
131.843231	32.590561	17
131.896912	32.595165	17
131.950562	32.599750	17
132.004242	32.604298	17
132.057922	32.608799	17
132.111603	32.613285	17
132.165283	32.617748	17
132.218994	32.622166	17
132.272705	32.626564	17
132.326416	32.630928	17
132.380127	32.635258	17
132.433899	32.639568	17
132.487610	32.643845	17
128.843964	32.329601	17
128.897186	32.335892	17
128.950409	32.342163	17
129.003632	32.348385	17
129.056885	32.354588	17
129.110107	32.360752	17
129.163391	32.366894	17
129.216675	32.373001	17
129.269928	32.379093	17
129.323242	32.385143	17
129.376526	32.391163	17
129.429810	32.397160	17
129.483154	32.403122	17
129.536469	32.409058	17
129.589813	32.414951	17
129.643158	32.420834	17
129.696503	32.426666	17
129.749878	32.432484	17
129.803223	32.438263	17
129.856628	32.444016	17
129.910034	32.449737	17
129.963440	32.455433	17
130.016846	32.461098	17
130.070251	32.466732	5
130.123657	32.472332	5
130.177124	32.477913	5
130.230530	32.483459	17
130.283997	32.488972	5
130.337463	32.494442	5
130.390930	32.499897	5
130.444397	32.505322	17
130.497925	32.510719	17
130.551392	32.516079	17
130.604919	32.521412	13
130.658417	32.526722	5
130.711945	32.531994	5
130.765472	32.537231	5
130.819031	32.542450	5
130.872559	32.547634	5
130.926117	32.552792	5
130.979675	32.557907	5
131.033264	32.563004	5
131.086823	32.568058	5
131.140411	32.573090	5
131.194000	32.578098	5
131.247620	32.583061	5
131.301208	32.588020	5
131.354858	32.592918	5
131.408447	32.597801	5
131.462097	32.602653	5
131.515747	32.607479	5
131.569397	32.612270	5
131.623047	32.617031	5
131.676697	32.621761	5
131.730377	32.626461	5
131.784058	32.631134	17
131.837769	32.635773	17
131.891449	32.640381	17
131.945129	32.644966	17
131.998840	32.649513	17
132.052551	32.654030	17
132.106293	32.658524	17
132.160034	32.662983	17
132.213745	32.667400	17
132.267517	32.671803	17
132.321259	32.676167	17
132.375000	32.680508	17
132.428772	32.684818	17
132.482544	32.689087	17
128.836487	32.374558	17
128.889771	32.380863	17
128.942993	32.387127	17
128.996277	32.393360	17
129.049561	32.399563	17
129.102844	32.405739	17
129.156128	32.411884	17
129.209412	32.418011	17
129.262756	32.424099	17
129.316071	32.430157	17
129.369385	32.436172	17
129.422729	32.442177	17
129.476074	32.448139	17
129.529449	32.454082	17
129.582825	32.459976	17
129.636230	32.465862	17
129.689606	32.471710	17
129.742981	32.477535	17
129.796387	32.483314	17
129.849823	32.489067	17
129.903259	32.494804	17
129.956665	32.500500	17
130.010132	32.506161	17
130.063599	32.511810	5
130.117065	32.517410	5
130.170532	32.522991	5
130.223999	32.528545	17
130.277466	32.534061	17
130.330994	32.539539	17
130.384491	32.545006	17
130.437988	32.550434	17
130.491516	32.555832	17
130.545044	32.561184	17
130.598572	32.566532	12
130.652161	32.571846	12
130.705688	32.577122	12
130.759277	32.582375	5
130.812836	32.587593	5
130.866425	32.592770	5
130.920013	32.597931	5
130.973602	32.603062	5
131.027222	32.608158	5
131.080811	32.613224	5
131.134460	32.618267	5
131.188080	32.623257	5
131.241699	32.628239	5
131.295349	32.633190	5
131.348999	32.638100	5
131.402679	32.642990	5
131.456360	32.647846	5
131.510010	32.652664	5
131.563721	32.657463	5
131.617401	32.662224	5
131.671112	32.666966	5
131.724823	32.671673	5
131.778534	32.676342	5
131.832275	32.680996	17
131.885986	32.685612	17
131.939728	32.690189	17
131.993469	32.694752	17
132.047211	32.699265	17
132.100983	32.703751	17
132.154724	32.708218	17
132.208496	32.712650	17
132.262299	32.717053	17
132.316101	32.721424	17
132.369873	32.725773	17
132.423676	32.730076	17
132.477478	32.734360	17
128.829041	32.419529	17
128.882324	32.425838	17
128.935608	32.432102	17
128.988892	32.438351	17
129.042206	32.444553	17
129.095520	32.450733	17
129.148865	32.456890	17
129.202209	32.463016	17
129.255554	32.469101	17
129.308899	32.475159	17
129.362274	32.481197	17
129.415649	32.487202	17
129.469055	32.493164	17
129.522430	32.499111	17
129.575836	32.505028	17
129.629272	32.510914	17
129.682678	32.516769	17
129.736115	32.522583	17
129.789551	32.528374	17
129.843018	32.534145	17
129.896484	32.539875	17
129.949951	32.545578	17
130.003418	32.551247	17
130.056915	32.556889	17
130.110413	32.562504	17
130.163910	32.568077	17
130.217407	32.573643	17
130.270935	32.579163	17
130.324463	32.584656	17
130.378021	32.590118	17
130.431580	32.595543	17
130.485138	32.600952	17
130.538696	32.606319	17
130.592285	32.611668	17
130.645874	32.616974	12
130.699463	32.622261	12
130.753052	32.627514	5
130.806641	32.632732	5
130.860291	32.637928	5
130.913910	32.643093	5
130.967529	32.648216	5
131.021179	32.653316	5
131.074829	32.658386	5
131.128479	32.663433	5
131.182159	32.668442	5
131.235840	32.673428	5
131.289490	32.678371	5
131.343201	32.683296	5
131.396912	32.688187	5
131.450592	32.693043	5
131.504333	32.697872	5
131.558044	32.702675	5
131.611755	32.707439	5
131.665497	32.712177	5
131.719238	32.716888	5
131.773010	32.721561	5
131.826752	32.726211	5
131.880524	32.730835	17
131.934296	32.735420	17
131.988068	32.739975	17
132.041870	32.744503	17
132.095642	32.748993	17
132.149475	32.753468	17
132.203247	32.757896	17
132.257080	32.762302	17
132.310913	32.766682	17
132.364746	32.771023	17
132.418579	32.775341	17
132.472412	32.779625	17
128.821533	32.464512	17
128.874878	32.470814	17
128.928162	32.477093	17
128.981506	32.483341	17
129.034851	32.489559	17
129.088196	32.495739	17
129.141602	32.501892	17
129.194946	32.508026	17
129.248352	32.514126	17
129.301727	32.520191	17
129.355133	32.526222	17
129.408569	32.532234	17
129.461975	32.538216	17
129.515381	32.544167	17
129.568848	32.550072	17
129.622314	32.555962	17
129.675751	32.561821	17
129.729218	32.567646	17
129.782715	32.573444	17
129.836182	32.579212	17
129.889679	32.584950	17
129.943176	32.590664	17
129.996704	32.596333	17
130.050232	32.601982	17
130.103760	32.607597	17
130.157288	32.613186	17
130.210846	32.618744	17
130.264404	32.624275	17
130.317993	32.629768	17
130.371552	32.635231	17
130.425140	32.640675	17
130.478729	32.646080	17
130.532349	32.651455	12
130.585938	32.656803	5
130.639557	32.662117	12
130.693176	32.667400	5
130.746826	32.672661	5
130.800476	32.677887	12
130.854126	32.683083	5
130.907776	32.688255	5
130.961456	32.693382	5
131.015137	32.698494	5
131.068817	32.703567	5
131.122498	32.708614	5
131.176208	32.713631	5
131.229919	32.718613	5
131.283630	32.723560	5
131.337372	32.728493	5
131.391113	32.733379	5
131.444824	32.738251	5
131.498596	32.743084	5
131.552338	32.747887	5
131.606110	32.752659	5
131.659882	32.757404	5
131.713654	32.762112	5
131.767456	32.766800	5
131.821228	32.771442	5
131.875061	32.776062	17
131.928833	32.780666	17
131.982666	32.785225	17
132.036499	32.789753	17
132.090332	32.794251	17
132.144165	32.798714	17
132.197998	32.803162	17
132.251862	32.807571	17
132.305725	32.811951	17
132.359558	32.816299	17
132.413452	32.820614	17
132.467346	32.824905	17
128.814026	32.509495	17
128.867401	32.515804	17
128.920776	32.522091	17
128.974121	32.528332	17
129.027527	32.534561	17
129.080902	32.540749	17
129.134277	32.546917	17
129.187683	32.553043	17
129.241119	32.559151	17
129.294556	32.565216	17
129.347992	32.571258	17
129.401428	32.577271	17
129.454895	32.583256	17
129.508362	32.589211	17
129.561829	32.595131	17
129.615326	32.601021	17
129.668823	32.606888	17
129.722321	32.612721	17
129.775818	32.618519	17
129.829346	32.624291	17
129.882874	32.630028	17
129.936432	32.635746	17
129.989990	32.641426	17
130.043518	32.647083	17
130.097107	32.652698	17
130.150696	32.658299	12
130.204285	32.663857	12
130.257874	32.669384	5
130.311462	32.674889	5
130.365082	32.680351	17
130.418701	32.685803	17
130.472321	32.691212	17
130.525940	32.696594	17
130.579590	32.701942	5
130.633270	32.707272	12
130.686920	32.712566	12
130.740601	32.717823	12
130.794281	32.723049	12
130.847961	32.728249	5
130.901672	32.733421	5
130.955383	32.738563	5
131.009094	32.743671	5
131.062805	32.748749	5
131.116516	32.753796	5
131.170288	32.758827	5
131.223999	32.763813	5
131.277771	32.768757	5
131.331543	32.773693	5
131.385315	32.778595	5
131.439087	32.783462	5
131.492859	32.788296	5
131.546631	32.793110	5
131.600464	32.797882	5
131.654236	32.802628	5
131.708069	32.807350	5
131.761902	32.812031	5
131.815735	32.816685	5
131.869568	32.821312	5
131.923401	32.825909	5
131.977234	32.830467	5
132.031128	32.835010	17
132.084961	32.839516	17
132.138855	32.843994	17
132.192749	32.848434	17
132.246643	32.852837	17
132.300537	32.857223	17
132.354431	32.861580	17
132.408325	32.865894	17
132.462250	32.870182	17
128.806519	32.554485	17
128.859924	32.560795	17
128.913330	32.567082	17
128.966736	32.573345	17
129.020142	32.579575	17
129.073547	32.585766	17
129.127014	32.591930	17
129.180420	32.598068	17
129.233887	32.604176	17
129.287354	32.610260	17
129.340820	32.616299	17
129.394318	32.622315	17
129.447815	32.628300	17
129.501312	32.634270	17
129.554810	32.640190	17
129.608337	32.646080	17
129.661865	32.651958	17
129.715393	32.657799	17
129.768951	32.663605	17
129.822510	32.669376	5
129.876099	32.675114	17
129.929657	32.680836	17
129.983246	32.686527	17
130.036835	32.692177	17
130.090454	32.697803	17
130.144043	32.703396	17
130.197693	32.708965	5
130.251282	32.714512	5
130.304932	32.720016	5
130.358582	32.725494	12
130.412231	32.730942	17
130.465912	32.736351	17
130.519592	32.741741	17
130.573242	32.747105	17
130.626953	32.752418	13
130.680664	32.757717	13
130.734375	32.762989	13
130.788086	32.768219	12
130.841797	32.773418	5
130.895508	32.778599	5
130.949280	32.783737	5
131.003021	32.788845	5
131.056763	32.793938	5
131.110535	32.799000	12
131.164307	32.804016	5
131.218079	32.809010	5
131.271881	32.813969	5
131.325684	32.818897	5
131.379486	32.823803	5
131.433289	32.828678	5
131.487122	32.833515	5
131.540955	32.838326	5
131.594788	32.843109	5
131.648621	32.847862	5
131.702454	32.852593	5
131.756348	32.857269	5
131.810181	32.861931	5
131.864075	32.866562	5
131.917969	32.871159	5
131.971832	32.875732	5
132.025726	32.880264	17
132.079651	32.884773	17
132.133545	32.889252	17
132.187469	32.893700	17
132.241394	32.898117	17
132.295319	32.902508	17
132.349243	32.906857	17
132.403198	32.911182	17
132.457153	32.915478	17
128.799011	32.599484	17
128.852448	32.605801	17
128.905884	32.612091	17
128.959290	32.618355	17
129.012756	32.624584	17
129.066223	32.630791	17
129.119690	32.636959	17
129.173157	32.643101	17
129.226654	32.649212	17
129.280151	32.655300	17
129.333679	32.661350	17
129.387177	32.667366	17
129.440704	32.673367	17
129.494263	32.679329	17
129.547791	32.685249	17
129.601349	32.691158	17
129.654907	32.697025	17
129.708496	32.702866	17
129.762085	32.708683	17
129.815674	32.714466	17
129.869263	32.720226	17
129.922882	32.725941	5
129.976501	32.731632	17
130.030121	32.737289	17
130.083771	32.742924	17
130.137421	32.748528	17
130.191071	32.754097	5
130.244751	32.759644	5
130.298401	32.765148	5
130.352112	32.770634	5
130.405762	32.776092	17
130.459473	32.781506	17
130.513184	32.786892	17
130.566895	32.792248	17
130.620636	32.797584	17
130.674377	32.802883	5
130.728119	32.808155	13
130.781860	32.813389	13
130.835632	32.818603	12
130.889404	32.823784	5
130.943176	32.828930	5
130.996948	32.834042	5
131.050720	32.839138	5
131.104553	32.844189	14
131.158356	32.849216	5
131.212158	32.854217	5
131.265991	32.859181	5
131.319824	32.864120	5
131.373657	32.869030	5
131.427490	32.873898	5
131.481384	32.878746	5
131.535217	32.883568	5
131.589111	32.888344	5
131.642975	32.893108	5
131.696869	32.897831	5
131.750763	32.902519	5
131.804657	32.907185	5
131.858582	32.911820	5
131.912476	32.916428	5
131.966431	32.920990	5
132.020325	32.925537	17
132.074280	32.930046	17
132.128235	32.934536	17
132.182190	32.938984	17
132.236145	32.943397	17
132.290100	32.947792	17
132.344086	32.952141	17
132.398071	32.956474	17
132.452057	32.960777	17
128.791504	32.644482	5
128.844971	32.650806	12
128.898438	32.657108	17
128.951904	32.663372	17
129.005371	32.669609	17
129.058868	32.675816	17
129.112366	32.681999	17
129.165894	32.688137	17
129.219421	32.694260	17
129.272949	32.700344	17
129.326477	32.706398	17
129.380035	32.712429	17
129.433594	32.718426	17
129.487183	32.724396	17
129.540771	32.730320	17
129.594360	32.736229	17
129.647949	32.742123	17
129.701569	32.747967	17
129.755188	32.753780	17
129.808807	32.759563	17
129.862427	32.765324	5
129.916077	32.771053	5
129.969727	32.776741	5
130.023407	32.782410	17
130.077087	32.788048	17
130.130768	32.793655	12
130.184448	32.799229	12
130.238159	32.804779	5
130.291870	32.810288	5
130.345581	32.815777	12
130.399292	32.821236	17
130.453064	32.826656	17
130.506775	32.832050	17
130.560547	32.837418	17
130.614319	32.842754	12
130.668091	32.848057	5
130.721863	32.853329	13
130.775635	32.858574	13
130.829437	32.863789	12
130.883240	32.868973	12
130.937073	32.874126	12
130.990875	32.879242	5
131.044678	32.884335	14
131.098541	32.889408	14
131.152374	32.894436	5
131.206238	32.899433	5
131.260071	32.904404	5
131.313965	32.909347	5
131.367828	32.914249	5
131.421722	32.919136	5
131.475616	32.923984	5
131.529510	32.928803	5
131.583435	32.933590	5
131.637329	32.938351	5
131.691254	32.943085	5
131.745178	32.947773	5
131.799133	32.952438	5
131.853088	32.957077	5
131.907013	32.961689	5
131.960999	32.966270	17
132.014954	32.970806	17
132.068909	32.975330	17
132.122925	32.979813	17
132.176880	32.984264	17
132.230896	32.988686	17
132.284912	32.993084	17
132.338898	32.997440	17
132.392914	33.001770	17
132.446960	33.006081	17
128.783966	32.689476	5
128.837463	32.695816	12
128.890930	32.702126	17
128.944458	32.708405	17
128.997986	32.714642	17
129.051514	32.720852	17
129.105042	32.727032	17
129.158600	32.733181	17
129.212158	32.739315	17
129.265747	32.745399	17
129.319305	32.751461	17
129.372894	32.757496	17
129.426483	32.763496	17
129.480103	32.769470	17
129.533722	32.775410	17
129.587341	32.781319	17
129.640991	32.787205	17
129.694641	32.793064	17
129.748291	32.798885	17
129.801941	32.804668	5
129.855591	32.810432	5
129.909302	32.816162	5
129.962982	32.821861	5
130.016663	32.827534	5
130.070374	32.833179	5
130.124115	32.838787	12
130.177856	32.844372	17
130.231567	32.849922	17
130.285339	32.855434	12
130.339081	32.860920	17
130.392822	32.866390	17
130.446594	32.871822	17
130.500366	32.877220	12
130.554169	32.882587	12
130.607971	32.887932	12
130.661774	32.893230	12
130.715576	32.898518	12
130.769409	32.903759	12
130.823242	32.908977	12
130.877075	32.914166	5
130.930908	32.919327	5
130.984802	32.924450	5
131.038635	32.929546	12
131.092529	32.934612	12
131.146423	32.939648	5
131.200287	32.944656	5
131.254181	32.949631	5
131.308105	32.954578	5
131.362000	32.959488	5
131.415924	32.964374	5
131.469849	32.969219	5
131.523804	32.974052	5
131.577728	32.978840	5
131.631683	32.983601	5
131.685638	32.988342	5
131.739624	32.993034	5
131.793579	32.997711	5
131.847534	33.002354	5
131.901550	33.006962	5
131.955536	33.011536	17
132.009521	33.016094	17
132.063538	33.020603	17
132.117554	33.025101	17
132.171600	33.029560	17
132.225647	33.033985	17
132.279663	33.038380	17
132.333710	33.042751	17
132.387756	33.047077	17
132.441833	33.051388	17
128.776428	32.734512	5
128.829956	32.740848	17
128.883484	32.747150	17
128.937012	32.753429	17
128.990570	32.759674	17
129.044128	32.765888	17
129.097717	32.772083	17
129.151306	32.778236	17
129.204895	32.784363	17
129.258484	32.790470	17
129.312103	32.796532	17
129.365723	32.802563	17
129.419373	32.808575	17
129.473022	32.814560	17
129.526672	32.820503	17
129.580322	32.826416	17
129.633972	32.832302	17
129.687683	32.838161	5
129.741364	32.843994	5
129.795044	32.849785	5
129.848755	32.855553	17
129.902466	32.861290	12
129.956207	32.866997	17
130.009949	32.872669	13
130.063690	32.878307	5
130.117432	32.883919	5
130.171204	32.889515	17
130.224976	32.895069	17
130.278748	32.900589	17
130.332550	32.906090	17
130.386353	32.911556	17
130.440155	32.916985	12
130.493958	32.922386	12
130.547791	32.927765	13
130.601624	32.933102	5
130.655457	32.938423	5
130.709320	32.943706	12
130.763184	32.948952	12
130.817047	32.954178	12
130.870911	32.959366	5
130.924805	32.964535	5
130.978699	32.969666	5
131.032593	32.974766	5
131.086487	32.979828	12
131.140411	32.984875	12
131.194336	32.989887	5
131.248291	32.994862	5
131.302216	32.999806	5
131.356140	33.004730	5
131.410095	33.009617	5
131.464081	33.014473	5
131.518066	33.019299	5
131.572021	33.024101	5
131.626007	33.028866	5
131.679993	33.033608	5
131.734009	33.038307	5
131.788025	33.042984	5
131.842041	33.047630	5
131.896057	33.052250	5
131.950073	33.056831	17
132.004150	33.061382	17
132.058167	33.065906	17
132.112244	33.070396	17
132.166290	33.074863	17
132.220367	33.079296	17
132.274445	33.083687	17
132.328522	33.088055	17
132.382629	33.092400	17
132.436707	33.096714	17
128.768860	32.779537	17
128.822418	32.785873	17
128.875977	32.792187	17
128.929565	32.798470	17
128.983154	32.804718	17
129.036743	32.810936	17
129.090363	32.817139	17
129.143982	32.823299	17
129.197632	32.829437	17
129.251251	32.835526	17
129.304901	32.841606	17
129.358582	32.847649	17
129.412231	32.853664	17
129.465912	32.859642	17
129.519592	32.865589	17
129.573303	32.871517	17
129.627014	32.877403	17
129.680725	32.883266	17
129.734436	32.889099	5
129.788177	32.894894	5
129.841919	32.900673	17
129.895691	32.906418	17
129.949432	32.912125	17
130.003204	32.917805	5
130.057007	32.923451	5
130.110779	32.929077	5
130.164551	32.934669	5
130.218384	32.940239	17
130.272217	32.945751	17
130.326019	32.951252	17
130.379852	32.956726	17
130.433716	32.962162	17
130.487549	32.967564	13
130.541412	32.972950	5
130.595276	32.978291	5
130.649170	32.983616	5
130.703033	32.988907	12
130.756927	32.994160	12
130.810852	32.999386	12
130.864746	33.004578	5
130.918671	33.009750	5
130.972595	33.014874	5
131.026520	33.019985	12
131.080475	33.025059	12
131.134399	33.030106	5
131.188385	33.035118	5
131.242340	33.040100	5
131.296326	33.045063	5
131.350311	33.049980	5
131.404297	33.054871	5
131.458313	33.059723	5
131.512299	33.064564	5
131.566315	33.069367	5
131.620361	33.074139	5
131.674377	33.078880	5
131.728394	33.083584	5
131.782471	33.088265	5
131.836517	33.092915	5
131.890564	33.097534	17
131.944641	33.102119	17
131.998718	33.106678	17
132.052795	33.111206	17
132.106873	33.115700	17
132.160980	33.120167	17
132.215088	33.124600	17
132.269196	33.128994	17
132.323303	33.133377	17
132.377441	33.137726	17
132.431580	33.142036	17
128.761292	32.824558	17
128.814880	32.830914	17
128.868469	32.837227	17
128.922119	32.843514	17
128.975739	32.849773	17
129.029358	32.856007	17
129.083008	32.862198	17
129.136658	32.868366	17
129.190338	32.874500	17
129.244019	32.880608	17
129.297668	32.886681	17
129.351379	32.892738	17
129.405090	32.898754	17
129.458801	32.904739	17
129.512512	32.910694	17
129.566254	32.916626	17
129.619995	32.922512	17
129.673767	32.928387	5
129.727509	32.934223	5
129.781281	32.940025	5
129.835052	32.945812	17
129.888855	32.951553	17
129.942627	32.957272	13
129.996460	32.962952	5
130.050262	32.968609	5
130.104095	32.974220	5
130.157928	32.979828	5
130.211761	32.985394	17
130.265625	32.990925	17
130.319458	32.996426	17
130.373352	33.001903	17
130.427246	33.007351	17
130.481110	33.012753	13
130.535004	33.018127	5
130.588928	33.023498	5
130.642822	33.028816	5
130.696747	33.034100	12
130.750671	33.039368	5
130.804626	33.044598	5
130.858582	33.049797	5
130.912537	33.054974	5
130.966492	33.060104	5
131.020447	33.065220	5
131.074432	33.070297	5
131.128418	33.075340	5
131.182434	33.080360	5
131.236420	33.085350	5
131.290436	33.090313	14
131.344452	33.095234	5
131.398499	33.100140	5
131.452515	33.104999	5
131.506561	33.109833	5
131.560608	33.114639	5
131.614685	33.119419	5
131.668732	33.124149	5
131.722809	33.128864	5
131.776886	33.133553	5
131.830994	33.138199	17
131.885071	33.142826	17
131.939178	33.147419	17
131.993286	33.151978	17
132.047424	33.156506	17
132.101532	33.161011	17
132.155670	33.165485	17
132.209808	33.169914	17
132.263977	33.174324	17
132.318115	33.178707	17
132.372253	33.183052	17
132.426453	33.187366	17
128.753723	32.869591	17
128.807343	32.875954	17
128.860992	32.882271	17
128.914642	32.888569	17
128.968292	32.894833	17
129.021973	32.901062	5
129.075653	32.907265	17
129.129333	32.913441	17
129.183044	32.919582	17
129.236755	32.925701	17
129.290466	32.931774	17
129.344177	32.937832	17
129.397949	32.943855	17
129.451691	32.949837	17
129.505432	32.955795	17
129.559204	32.961735	17
129.612976	32.967648	17
129.666779	32.973515	5
129.720581	32.979347	5
129.774384	32.985157	5
129.828186	32.990940	17
129.882019	32.996693	17
129.935852	33.002411	17
129.989685	33.008106	5
130.043518	33.013760	5
130.097412	33.019394	5
130.151276	33.024994	12
130.205139	33.030559	17
130.259033	33.036102	17
130.312927	33.041611	17
130.366821	33.047077	17
130.420746	33.052536	17
130.474670	33.057938	13
130.528625	33.063339	5
130.582550	33.068695	5
130.636475	33.074024	5
130.690430	33.079319	5
130.744415	33.084576	5
130.798401	33.089817	5
130.852356	33.095020	5
130.906372	33.100193	5
130.960358	33.105335	5
131.014374	33.110451	5
131.068390	33.115543	5
131.122406	33.120586	5
131.176453	33.125614	5
131.230469	33.130600	5
131.284546	33.135571	5
131.338562	33.140499	5
131.392639	33.145401	5
131.446716	33.150265	5
131.500793	33.155106	5
131.554871	33.159916	5
131.608978	33.164696	5
131.663086	33.169441	5
131.717194	33.174152	5
131.771301	33.178852	5
131.825439	33.183498	17
131.879578	33.188133	17
131.933716	33.192726	17
131.987854	33.197292	17
132.041992	33.201828	17
132.096191	33.206329	17
132.150330	33.210804	17
132.204529	33.215233	17
132.258698	33.219650	17
132.312897	33.224033	17
132.367096	33.228386	17
132.421295	33.232712	17
128.746124	32.914646	17
128.799805	32.921001	17
128.853455	32.927322	17
128.907166	32.933624	17
128.960846	32.939896	17
129.014557	32.946140	5
129.068268	32.952343	5
129.122009	32.958511	5
129.175720	32.964665	5
129.229492	32.970783	17
129.283234	32.976875	17
129.337006	32.982922	17
129.390778	32.988945	17
129.444550	32.994949	17
129.498352	33.000919	17
129.552155	33.006855	17
129.605957	33.012760	17
129.659790	33.018642	5
129.713623	33.024487	5
129.767456	33.030296	17
129.821289	33.036087	17
129.875183	33.041843	5
129.929047	33.047569	5
129.982910	33.053257	5
130.036804	33.058926	5
130.090698	33.064556	5
130.144592	33.070167	17
130.198517	33.075737	17
130.252441	33.081272	17
130.306396	33.086788	17
130.360321	33.092278	17
130.414246	33.097729	12
130.468201	33.103146	12
130.522186	33.108547	5
130.576172	33.113903	5
130.630157	33.119228	5
130.684143	33.124542	5
130.738159	33.129799	5
130.792175	33.135040	5
130.846191	33.140255	5
130.900208	33.145435	5
130.954224	33.150585	5
131.008270	33.155697	5
131.062317	33.160786	5
131.116394	33.165840	5
131.170471	33.170868	5
131.224548	33.175861	5
131.278625	33.180836	5
131.332703	33.185761	5
131.386810	33.190670	12
131.440918	33.195541	5
131.495026	33.200390	5
131.549133	33.205193	5
131.603271	33.209984	13
131.657410	33.214741	13
131.711548	33.219452	13
131.765717	33.224152	5
131.819885	33.228809	5
131.874054	33.233440	5
131.928223	33.238033	17
131.982422	33.242603	17
132.036621	33.247139	17
132.090820	33.251656	17
132.145020	33.256130	17
132.199219	33.260571	17
132.253448	33.264992	17
132.307678	33.269379	17
132.361908	33.273727	17
132.416138	33.278053	17
128.738525	32.959694	17
128.792236	32.966061	17
128.845947	32.972385	17
128.899658	32.978695	17
128.953400	32.984966	17
129.007141	32.991211	17
129.060883	32.997421	17
129.114655	33.003601	17
129.168396	33.009758	17
129.222198	33.015881	17
129.276001	33.021973	17
129.329773	33.028034	17
129.383606	33.034065	17
129.437439	33.040073	17
129.491241	33.046036	17
129.545105	33.051983	17
129.598938	33.057892	17
129.652802	33.063778	17
129.706665	33.069626	12
129.760559	33.075447	17
129.814423	33.081234	17
129.868317	33.086998	5
129.922241	33.092720	5
129.976135	33.098423	5
130.030060	33.104099	5
130.083984	33.109734	12
130.137939	33.115345	17
130.191895	33.120922	17
130.245850	33.126465	17
130.299805	33.131985	17
130.353790	33.137478	17
130.407776	33.142933	12
130.461761	33.148354	12
130.515747	33.153755	12
130.569763	33.159122	5
130.623779	33.164463	5
130.677826	33.169754	5
130.731873	33.175034	5
130.785919	33.180275	5
130.839966	33.185490	5
130.894043	33.190674	5
130.948120	33.195824	5
131.002197	33.200951	5
131.056274	33.206039	5
131.110352	33.211101	5
131.164459	33.216133	5
131.218567	33.221134	5
131.272705	33.226105	5
131.326843	33.231037	5
131.380981	33.235947	5
131.435120	33.240822	5
131.489258	33.245670	5
131.543396	33.250500	17
131.597595	33.255283	17
131.651764	33.260036	17
131.705933	33.264751	17
131.760132	33.269459	17
131.814331	33.274120	17
131.868530	33.278751	17
131.922729	33.283356	17
131.976959	33.287933	17
132.031189	33.292465	17
